; CSV, generated by libsigrok4DSL 0.2.0 on Mon May 25 17:28:05 2026
; Channels (3/16)
; Sample rate: 50 MHz
; Sample count: 100.768 M Samples
Time(s), 0, 1, 2
0.65300818,1,1,0
0.65314618,0,1,0
0.65320618,0,0,0
0.65374818,1,0,0
0.65380818,1,1,0
0.65394618,0,1,0
0.65400618,0,0,0
0.65454818,1,0,0
0.65460818,1,1,0
0.6547462,0,1,0
0.6548062,0,0,0
0.6553482,1,0,0
0.6554082,1,1,0
0.6555462,0,1,0
0.6556062,0,0,0
0.6561382,1,0,0
0.6562182,1,1,0
0.6563362,0,1,0
0.6564162,0,0,0
0.6569382,1,0,0
0.6570182,1,1,0
0.6571362,0,1,0
0.6572162,0,0,0
0.6577382,1,0,0
0.6578182,1,1,0
0.65793622,0,1,0
0.65801622,0,0,0
0.65853822,1,0,0
0.65861822,1,1,0
0.65873622,0,1,0
0.65881622,0,0,0
0.65933822,1,0,0
0.65941822,1,1,0
0.65953622,0,1,0
0.65961622,0,0,0
0.66013822,1,0,0
0.66021822,1,1,0
0.66033622,0,1,0
0.66041622,0,0,0
0.66093822,1,0,0
0.66101822,1,1,0
0.66113624,0,1,0
0.66121624,0,0,0
0.66173824,1,0,0
0.66181824,1,1,0
0.66193624,0,1,0
0.66201624,0,0,0
0.66253824,1,0,0
0.66261824,1,1,0
0.66273624,0,1,0
0.66281624,0,0,0
0.66333824,1,0,0
0.66341824,1,1,0
0.66353624,0,1,0
0.66361624,0,0,0
0.66413824,1,0,0
0.66421824,1,1,0
0.66433626,0,1,0
0.66441626,0,0,0
0.66493826,1,0,0
0.66501826,1,1,0
0.66513626,0,1,0
0.66521626,0,0,0
0.66573826,1,0,0
0.66581826,1,1,0
0.66593626,0,1,0
0.66601626,0,0,0
0.66653826,1,0,0
0.66661826,1,1,0
0.66673626,0,1,0
0.66681626,0,0,0
0.66733826,1,0,0
0.66741826,1,1,0
0.66753628,0,1,0
0.66761628,0,0,0
0.66813828,1,0,0
0.66821828,1,1,0
0.66833628,0,1,0
0.66841628,0,0,0
0.66893828,1,0,0
0.66901828,1,1,0
0.66913628,0,1,0
0.66921628,0,0,0
0.66973828,1,0,0
0.66981828,1,1,0
0.66993628,0,1,0
0.67001628,0,0,0
0.67053828,1,0,0
0.67061828,1,1,0
0.6707363,0,1,0
0.6708163,0,0,0
0.6713383,1,0,0
0.6714183,1,1,0
0.6715363,0,1,0
0.6716163,0,0,0
0.6721383,1,0,0
0.6722183,1,1,0
0.6723363,0,1,0
0.6724163,0,0,0
0.6729383,1,0,0
0.6730183,1,1,0
0.6731363,0,1,0
0.6732163,0,0,0
0.6737383,1,0,0
0.6738183,1,1,0
0.67393632,0,1,0
0.67401632,0,0,0
0.67453832,1,0,0
0.67461832,1,1,0
0.67473632,0,1,0
0.67481632,0,0,0
0.67533832,1,0,0
0.67541832,1,1,0
0.67553632,0,1,0
0.67561632,0,0,0
0.67613832,1,0,0
0.67621832,1,1,0
0.67633632,0,1,0
0.67641632,0,0,0
0.67693832,1,0,0
0.67701832,1,1,0
0.67713632,0,1,0
0.67721632,0,0,0
0.67773832,1,0,0
0.67781832,1,1,0
0.67793634,0,1,0
0.67801634,0,0,0
0.67853834,1,0,0
0.67861834,1,1,0
0.67873634,0,1,0
0.67881634,0,0,0
0.67933834,1,0,0
0.67941834,1,1,0
0.67953634,0,1,0
0.67961634,0,0,0
0.68013834,1,0,0
0.68021834,1,1,0
0.68033634,0,1,0
0.68041634,0,0,0
0.68093834,1,0,0
0.68101834,1,1,0
0.68113636,0,1,0
0.68121636,0,0,0
0.68173836,1,0,0
0.68181836,1,1,0
0.68193636,0,1,0
0.68201636,0,0,0
0.68253836,1,0,0
0.68261836,1,1,0
0.68273636,0,1,0
0.68281636,0,0,0
0.68333836,1,0,0
0.68341836,1,1,0
0.68353636,0,1,0
0.68361636,0,0,0
0.68413836,1,0,0
0.68421836,1,1,0
0.68433638,0,1,0
0.68441638,0,0,0
0.68493838,1,0,0
0.68501838,1,1,0
0.68513638,0,1,0
0.68521638,0,0,0
0.68573838,1,0,0
0.68581838,1,1,0
0.68593638,0,1,0
0.68601638,0,0,0
0.68653838,1,0,0
0.68661838,1,1,0
0.68673638,0,1,0
0.68681638,0,0,0
0.68733838,1,0,0
0.68741838,1,1,0
0.6875364,0,1,0
0.6876164,0,0,0
0.6881384,1,0,0
0.6882184,1,1,0
0.6883364,0,1,0
0.6884164,0,0,0
0.6889384,1,0,0
0.6890184,1,1,0
0.6891364,0,1,0
0.6892164,0,0,0
0.6897384,1,0,0
0.6898184,1,1,0
0.6899364,0,1,0
0.6900164,0,0,0
0.6905384,1,0,0
0.6906184,1,1,0
0.69073642,0,1,0
0.69081642,0,0,0
0.69133842,1,0,0
0.69141842,1,1,0
0.69153642,0,1,0
0.69161642,0,0,0
0.69213842,1,0,0
0.69221842,1,1,0
0.69233642,0,1,0
0.69241642,0,0,0
0.69293842,1,0,0
0.69301842,1,1,0
0.69313642,0,1,0
0.69321642,0,0,0
0.69373842,1,0,0
0.69381842,1,1,0
0.69393644,0,1,0
0.69401644,0,0,0
0.69453844,1,0,0
0.69461844,1,1,0
0.69473644,0,1,0
0.69481644,0,0,0
0.69533844,1,0,0
0.69541844,1,1,0
0.69553644,0,1,0
0.69561644,0,0,0
0.69613844,1,0,0
0.69621844,1,1,0
0.69633644,0,1,0
0.69641644,0,0,0
0.69693844,1,0,0
0.69701844,1,1,0
0.69713646,0,1,0
0.69721646,0,0,0
0.69773846,1,0,0
0.69781846,1,1,0
0.69793646,0,1,0
0.69801646,0,0,0
0.69853846,1,0,0
0.69861846,1,1,0
0.69873646,0,1,0
0.69881646,0,0,0
0.69933846,1,0,0
0.69941846,1,1,0
0.69953646,0,1,0
0.69961646,0,0,0
0.70013846,1,0,0
0.70021846,1,1,0
0.70033648,0,1,0
0.70041648,0,0,0
0.70093848,1,0,0
0.70101848,1,1,0
0.70113648,0,1,0
0.70121648,0,0,0
0.70173848,1,0,0
0.70181848,1,1,0
0.70193648,0,1,0
0.70201648,0,0,0
0.70253848,1,0,0
0.70261848,1,1,0
0.70273648,0,1,0
0.70281648,0,0,0
0.70333848,1,0,0
0.70341848,1,1,0
0.7035365,0,1,0
0.7036165,0,0,0
0.7041385,1,0,0
0.7042185,1,1,0
0.7043365,0,1,0
0.7044165,0,0,0
0.7049385,1,0,0
0.7050185,1,1,0
0.7051365,0,1,0
0.7052165,0,0,0
0.7057385,1,0,0
0.7058185,1,1,0
0.7059365,0,1,0
0.7060165,0,0,0
0.7065385,1,0,0
0.7066185,1,1,0
0.7067365,0,1,0
0.7068165,0,0,0
0.7073385,1,0,0
0.70741852,1,1,0
0.70753652,0,1,0
0.70761652,0,0,0
0.70813852,1,0,0
0.70821852,1,1,0
0.70833652,0,1,0
0.70841652,0,0,0
0.70893852,1,0,0
0.70901852,1,1,0
0.70913652,0,1,0
0.70921652,0,0,0
0.70973852,1,0,0
0.70981852,1,1,0
0.70993652,0,1,0
0.71001652,0,0,0
0.71053852,1,0,0
0.71061852,1,1,0
0.71073654,0,1,0
0.71081654,0,0,0
0.71133854,1,0,0
0.71141854,1,1,0
0.71153654,0,1,0
0.71161654,0,0,0
0.71213854,1,0,0
0.71221854,1,1,0
0.71233654,0,1,0
0.71241654,0,0,0
0.71293854,1,0,0
0.71301854,1,1,0
0.71313654,0,1,0
0.71321654,0,0,0
0.71373854,1,0,0
0.71381854,1,1,0
0.71393656,0,1,0
0.71401656,0,0,0
0.71453856,1,0,0
0.71461856,1,1,0
0.71473656,0,1,0
0.71481656,0,0,0
0.71533856,1,0,0
0.71541856,1,1,0
0.71553656,0,1,0
0.71561656,0,0,0
0.71613856,1,0,0
0.71621856,1,1,0
0.71633656,0,1,0
0.71641656,0,0,0
0.71693856,1,0,0
0.71701856,1,1,0
0.71713658,0,1,0
0.71721658,0,0,0
0.71773858,1,0,0
0.71781858,1,1,0
0.71793658,0,1,0
0.71801658,0,0,0
0.71853858,1,0,0
0.71861858,1,1,0
0.71873658,0,1,0
0.71881658,0,0,0
0.71933858,1,0,0
0.71941858,1,1,0
0.71953658,0,1,0
0.71961658,0,0,0
0.72013858,1,0,0
0.72021858,1,1,0
0.7203366,0,1,0
0.7204166,0,0,0
0.7209386,1,0,0
0.7210186,1,1,0
0.7211366,0,1,0
0.7212166,0,0,0
0.7217386,1,0,0
0.7218186,1,1,0
0.7219366,0,1,0
0.7220166,0,0,0
0.7225386,1,0,0
0.7226186,1,1,0
0.7227366,0,1,0
0.7228166,0,0,0
0.7233386,1,0,0
0.7234186,1,1,0
0.72353662,0,1,0
0.72361662,0,0,0
0.72413862,1,0,0
0.72421862,1,1,0
0.72433662,0,1,0
0.72441662,0,0,0
0.72493862,1,0,0
0.72501862,1,1,0
0.72513662,0,1,0
0.72521662,0,0,0
0.72573862,1,0,0
0.72581862,1,1,0
0.72593662,0,1,0
0.72601662,0,0,0
0.72653862,1,0,0
0.72661862,1,1,0
0.72673664,0,1,0
0.72681664,0,0,0
0.72733864,1,0,0
0.72741864,1,1,0
0.72753664,0,1,0
0.72761664,0,0,0
0.72813864,1,0,0
0.72821864,1,1,0
0.72833664,0,1,0
0.72841664,0,0,0
0.72893864,1,0,0
0.72901864,1,1,0
0.72913664,0,1,0
0.72921664,0,0,0
0.72973864,1,0,0
0.72981864,1,1,0
0.72993666,0,1,0
0.73001666,0,0,0
0.73053866,1,0,0
0.73061866,1,1,0
0.73073666,0,1,0
0.73081666,0,0,0
0.73132866,1,0,0
0.73142866,1,1,0
0.73152666,0,1,0
0.73162666,0,0,0
0.73212866,1,0,0
0.73222866,1,1,0
0.73232666,0,1,0
0.73242666,0,0,0
0.73292866,1,0,0
0.73302866,1,1,0
0.73312668,0,1,0
0.73322668,0,0,0
0.73372868,1,0,0
0.73382868,1,1,0
0.73392668,0,1,0
0.73402668,0,0,0
0.73452868,1,0,0
0.73462868,1,1,0
0.73472668,0,1,0
0.73482668,0,0,0
0.73532868,1,0,0
0.73542868,1,1,0
0.73552668,0,1,0
0.73562668,0,0,0
0.73612868,1,0,0
0.73622868,1,1,0
0.73632668,0,1,0
0.7364267,0,0,0
0.73692868,1,0,0
0.7370287,1,1,0
0.7371267,0,1,0
0.7372267,0,0,0
0.7377287,1,0,0
0.7378287,1,1,0
0.7379267,0,1,0
0.7380267,0,0,0
0.7385287,1,0,0
0.7386287,1,1,0
0.7387267,0,1,0
0.7388267,0,0,0
0.7393287,1,0,0
0.7394287,1,1,0
0.7395267,0,1,0
0.7396267,0,0,0
0.7401287,1,0,0
0.7402287,1,1,0
0.74032672,0,1,0
0.74042672,0,0,0
0.74092872,1,0,0
0.74102872,1,1,0
0.74112672,0,1,0
0.74122672,0,0,0
0.74172872,1,0,0
0.74182872,1,1,0
0.74192672,0,1,0
0.74202672,0,0,0
0.74252872,1,0,0
0.74262872,1,1,0
0.74272672,0,1,0
0.74282672,0,0,0
0.74332872,1,0,0
0.74342872,1,1,0
0.74352674,0,1,0
0.74362674,0,0,0
0.74412874,1,0,0
0.74422874,1,1,0
0.74432674,0,1,0
0.74442674,0,0,0
0.74492874,1,0,0
0.74502874,1,1,0
0.74512674,0,1,0
0.74522674,0,0,0
0.74572874,1,0,0
0.74582874,1,1,0
0.74592674,0,1,0
0.74602674,0,0,0
0.74652874,1,0,0
0.74662874,1,1,0
0.74672676,0,1,0
0.74682676,0,0,0
0.74732876,1,0,0
0.74742876,1,1,0
0.74752676,0,1,0
0.74762676,0,0,0
0.74812876,1,0,0
0.74822876,1,1,0
0.74832676,0,1,0
0.74842676,0,0,0
0.74892876,1,0,0
0.74902876,1,1,0
0.74912676,0,1,0
0.74922676,0,0,0
0.74972876,1,0,0
0.74982876,1,1,0
0.74992678,0,1,0
0.75002678,0,0,0
0.75052878,1,0,0
0.75062878,1,1,0
0.75072678,0,1,0
0.75082678,0,0,0
0.75132878,1,0,0
0.75142878,1,1,0
0.75152678,0,1,0
0.75162678,0,0,0
0.75212878,1,0,0
0.75222878,1,1,0
0.75232678,0,1,0
0.75242678,0,0,0
0.75292878,1,0,0
0.75302878,1,1,0
0.7531268,0,1,0
0.7532268,0,0,0
0.7537288,1,0,0
0.7538288,1,1,0
0.7539268,0,1,0
0.7540268,0,0,0
0.7545288,1,0,0
0.7546288,1,1,0
0.7547268,0,1,0
0.7548268,0,0,0
0.7553288,1,0,0
0.7554288,1,1,0
0.7555268,0,1,0
0.7556268,0,0,0
0.7561288,1,0,0
0.7562288,1,1,0
0.75632682,0,1,0
0.75642682,0,0,0
0.75692882,1,0,0
0.75702882,1,1,0
0.75712682,0,1,0
0.75722682,0,0,0
0.75772882,1,0,0
0.75782882,1,1,0
0.75792682,0,1,0
0.75802682,0,0,0
0.75852882,1,0,0
0.75862882,1,1,0
0.75872682,0,1,0
0.75882682,0,0,0
0.75932882,1,0,0
0.75942882,1,1,0
0.75952684,0,1,0
0.75962684,0,0,0
0.76012884,1,0,0
0.76022884,1,1,0
0.76032684,0,1,0
0.76042684,0,0,0
0.76092884,1,0,0
0.76102884,1,1,0
0.76112684,0,1,0
0.76122684,0,0,0
0.76172884,1,0,0
0.76182884,1,1,0
0.76192684,0,1,0
0.76202684,0,0,0
0.76252884,1,0,0
0.76262884,1,1,0
0.76272686,0,1,0
0.76282686,0,0,0
0.76332886,1,0,0
0.76342886,1,1,0
0.76352686,0,1,0
0.76362686,0,0,0
0.76412886,1,0,0
0.76422886,1,1,0
0.76432686,0,1,0
0.76442686,0,0,0
0.76492886,1,0,0
0.76502886,1,1,0
0.76512686,0,1,0
0.76522686,0,0,0
0.76572886,1,0,0
0.76582886,1,1,0
0.76592688,0,1,0
0.76602688,0,0,0
0.76652886,1,0,0
0.76662888,1,1,0
0.76672688,0,1,0
0.76682688,0,0,0
0.76732888,1,0,0
0.76742888,1,1,0
0.76752688,0,1,0
0.76762688,0,0,0
0.76812888,1,0,0
0.76822888,1,1,0
0.76832688,0,1,0
0.76842688,0,0,0
0.76892888,1,0,0
0.76902888,1,1,0
0.76912688,0,1,0
0.76922688,0,0,0
0.76972888,1,0,0
0.76982888,1,1,0
0.7699269,0,1,0
0.7700269,0,0,0
0.7705289,1,0,0
0.7706289,1,1,0
0.7707269,0,1,0
0.7708269,0,0,0
0.7713289,1,0,0
0.7714289,1,1,0
0.7715269,0,1,0
0.7716269,0,0,0
0.7721289,1,0,0
0.7722289,1,1,0
0.7723269,0,1,0
0.7724269,0,0,0
0.7729289,1,0,0
0.7730289,1,1,0
0.77312692,0,1,0
0.77322692,0,0,0
0.77372892,1,0,0
0.77382892,1,1,0
0.77392692,0,1,0
0.77402692,0,0,0
0.77452892,1,0,0
0.77462892,1,1,0
0.77472692,0,1,0
0.77482692,0,0,0
0.77532892,1,0,0
0.77542892,1,1,0
0.77552692,0,1,0
0.77562692,0,0,0
0.77612892,1,0,0
0.77622892,1,1,0
0.77632694,0,1,0
0.77642694,0,0,0
0.77692894,1,0,0
0.77702894,1,1,0
0.77712694,0,1,0
0.77722694,0,0,0
0.77772894,1,0,0
0.77782894,1,1,0
0.77792694,0,1,0
0.77802694,0,0,0
0.77852894,1,0,0
0.77862894,1,1,0
0.77872694,0,1,0
0.77882694,0,0,0
0.77932894,1,0,0
0.77942894,1,1,0
0.77952696,0,1,0
0.77962696,0,0,0
0.78012896,1,0,0
0.78022896,1,1,0
0.78032696,0,1,0
0.78042696,0,0,0
0.78092896,1,0,0
0.78102896,1,1,0
0.78112696,0,1,0
0.78122696,0,0,0
0.78172896,1,0,0
0.78182896,1,1,0
0.78192696,0,1,0
0.78202696,0,0,0
0.78252896,1,0,0
0.78262896,1,1,0
0.78272698,0,1,0
0.78282698,0,0,0
0.78332898,1,0,0
0.78342898,1,1,0
0.78352698,0,1,0
0.78362698,0,0,0
0.78412898,1,0,0
0.78422898,1,1,0
0.78432698,0,1,0
0.78442698,0,0,0
0.78492898,1,0,0
0.78502898,1,1,0
0.78512698,0,1,0
0.78522698,0,0,0
0.78572898,1,0,0
0.78582898,1,1,0
0.785927,0,1,0
0.786027,0,0,0
0.786529,1,0,0
0.786629,1,1,0
0.786727,0,1,0
0.786827,0,0,0
0.787329,1,0,0
0.787429,1,1,0
0.787527,0,1,0
0.787627,0,0,0
0.788129,1,0,0
0.788229,1,1,0
0.788327,0,1,0
0.788427,0,0,0
0.788929,1,0,0
0.789029,1,1,0
0.78912702,0,1,0
0.78922702,0,0,0
0.78972902,1,0,0
0.78982902,1,1,0
0.78992702,0,1,0
0.79002702,0,0,0
0.79052902,1,0,0
0.79062902,1,1,0
0.79072702,0,1,0
0.79082702,0,0,0
0.79132902,1,0,0
0.79142902,1,1,0
0.79152702,0,1,0
0.79162702,0,0,0
0.79212902,1,0,0
0.79222902,1,1,0
0.79232704,0,1,0
0.79242704,0,0,0
0.79292904,1,0,0
0.79302904,1,1,0
0.79312704,0,1,0
0.79322704,0,0,0
0.79372904,1,0,0
0.79382904,1,1,0
0.79392704,0,1,0
0.79402704,0,0,0
0.79452904,1,0,0
0.79462904,1,1,0
0.79472704,0,1,0
0.79482704,0,0,0
0.79532904,1,0,0
0.79542904,1,1,0
0.79552706,0,1,0
0.79562706,0,0,0
0.79612906,1,0,0
0.79622906,1,1,0
0.79632706,0,1,0
0.79642706,0,0,0
0.79692906,1,0,0
0.79702906,1,1,0
0.79712706,0,1,0
0.79722706,0,0,0
0.79772906,1,0,0
0.79782906,1,1,0
0.79792706,0,1,0
0.79802706,0,0,0
0.79852906,1,0,0
0.79862906,1,1,0
0.79872706,0,1,0
0.79882706,0,0,0
0.79932906,1,0,0
0.79942906,1,1,0
0.79952708,0,1,0
0.79962708,0,0,0
0.80012908,1,0,0
0.80022908,1,1,0
0.80032708,0,1,0
0.80042708,0,0,0
0.80092908,1,0,0
0.80102908,1,1,0
0.80112708,0,1,0
0.80122708,0,0,0
0.80172908,1,0,0
0.80182908,1,1,0
0.80192708,0,1,0
0.80202708,0,0,0
0.80252908,1,0,0
0.80262908,1,1,0
0.8027271,0,1,0
0.8028271,0,0,0
0.8033291,1,0,0
0.8034291,1,1,0
0.8035271,0,1,0
0.8036271,0,0,0
0.8041291,1,0,0
0.8042291,1,1,0
0.8043271,0,1,0
0.8044271,0,0,0
0.8049291,1,0,0
0.8050291,1,1,0
0.8051271,0,1,0
0.8052271,0,0,0
0.8057291,1,0,0
0.8058291,1,1,0
0.80591712,0,1,0
0.80603712,0,0,0
0.80651912,1,0,0
0.80663912,1,1,0
0.80671712,0,1,0
0.80683712,0,0,0
0.80731912,1,0,0
0.80743912,1,1,0
0.80751712,0,1,0
0.80763712,0,0,0
0.80811912,1,0,0
0.80823912,1,1,0
0.80831712,0,1,0
0.80843712,0,0,0
0.80891912,1,0,0
0.80903912,1,1,0
0.80911714,0,1,0
0.80923714,0,0,0
0.80971914,1,0,0
0.80983914,1,1,0
0.80991714,0,1,0
0.81003714,0,0,0
0.81051914,1,0,0
0.81063914,1,1,0
0.81071714,0,1,0
0.81083714,0,0,0
0.81131914,1,0,0
0.81143914,1,1,0
0.81151714,0,1,0
0.81163714,0,0,0
0.81211914,1,0,0
0.81223914,1,1,0
0.81231716,0,1,0
0.81243716,0,0,0
0.81291916,1,0,0
0.81303916,1,1,0
0.81311716,0,1,0
0.81323716,0,0,0
0.81371916,1,0,0
0.81383916,1,1,0
0.81391716,0,1,0
0.81403716,0,0,0
0.81451916,1,0,0
0.81463916,1,1,0
0.81471716,0,1,0
0.81483716,0,0,0
0.81531916,1,0,0
0.81543916,1,1,0
0.81551718,0,1,0
0.81563718,0,0,0
0.81611918,1,0,0
0.81623918,1,1,0
0.81631718,0,1,0
0.81643718,0,0,0
0.81691918,1,0,0
0.81703918,1,1,0
0.81711718,0,1,0
0.81723718,0,0,0
0.81771918,1,0,0
0.81783918,1,1,0
0.81791718,0,1,0
0.81803718,0,0,0
0.81851918,1,0,0
0.81863918,1,1,0
0.8187172,0,1,0
0.8188372,0,0,0
0.8193192,1,0,0
0.8194392,1,1,0
0.8195172,0,1,0
0.8196372,0,0,0
0.8201192,1,0,0
0.8202392,1,1,0
0.8203172,0,1,0
0.8204372,0,0,0
0.8209192,1,0,0
0.8210392,1,1,0
0.8211172,0,1,0
0.8212372,0,0,0
0.8217192,1,0,0
0.8218392,1,1,0
0.82191722,0,1,0
0.82203722,0,0,0
0.82251922,1,0,0
0.82263922,1,1,0
0.82271722,0,1,0
0.82283722,0,0,0
0.82331922,1,0,0
0.82343922,1,1,0
0.82351722,0,1,0
0.82363722,0,0,0
0.82411922,1,0,0
0.82423922,1,1,0
0.82431722,0,1,0
0.82443722,0,0,0
0.82491922,1,0,0
0.82503922,1,1,0
0.82511724,0,1,0
0.82523724,0,0,0
0.82571922,1,0,0
0.82583924,1,1,0
0.82591724,0,1,0
0.82603724,0,0,0
0.82651924,1,0,0
0.82663924,1,1,0
0.82671724,0,1,0
0.82683724,0,0,0
0.82731924,1,0,0
0.82743924,1,1,0
0.82751724,0,1,0
0.82763724,0,0,0
0.82811924,1,0,0
0.82823924,1,1,0
0.82831724,0,1,0
0.82843724,0,0,0
0.82891924,1,0,0
0.82903924,1,1,0
0.82911726,0,1,0
0.82923726,0,0,0
0.82971926,1,0,0
0.82983926,1,1,0
0.82991726,0,1,0
0.83003726,0,0,0
0.83051926,1,0,0
0.83063926,1,1,0
0.83071726,0,1,0
0.83083726,0,0,0
0.83131926,1,0,0
0.83143926,1,1,0
0.83151726,0,1,0
0.83163726,0,0,0
0.83211926,1,0,0
0.83223926,1,1,0
0.83231728,0,1,0
0.83243728,0,0,0
0.83291928,1,0,0
0.83303928,1,1,0
0.83311728,0,1,0
0.83323728,0,0,0
0.83371928,1,0,0
0.83383928,1,1,0
0.83391728,0,1,0
0.83403728,0,0,0
0.83451928,1,0,0
0.83463928,1,1,0
0.83471728,0,1,0
0.83483728,0,0,0
0.83531928,1,0,0
0.83543928,1,1,0
0.8355173,0,1,0
0.8356373,0,0,0
0.8361193,1,0,0
0.8362393,1,1,0
0.8363173,0,1,0
0.8364373,0,0,0
0.8369193,1,0,0
0.8370393,1,1,0
0.8371173,0,1,0
0.8372373,0,0,0
0.8377193,1,0,0
0.8378393,1,1,0
0.8379173,0,1,0
0.8380373,0,0,0
0.8385193,1,0,0
0.8386393,1,1,0
0.83871732,0,1,0
0.83883732,0,0,0
0.83931932,1,0,0
0.83943932,1,1,0
0.83951732,0,1,0
0.83963732,0,0,0
0.84011932,1,0,0
0.84023932,1,1,0
0.84031732,0,1,0
0.84043732,0,0,0
0.84091932,1,0,0
0.84103932,1,1,0
0.84111732,0,1,0
0.84123732,0,0,0
0.84171932,1,0,0
0.84183932,1,1,0
0.84191734,0,1,0
0.84203734,0,0,0
0.84251934,1,0,0
0.84263934,1,1,0
0.84271734,0,1,0
0.84283734,0,0,0
0.84331934,1,0,0
0.84343934,1,1,0
0.84351734,0,1,0
0.84363734,0,0,0
0.84411934,1,0,0
0.84423934,1,1,0
0.84431734,0,1,0
0.84443734,0,0,0
0.84491934,1,0,0
0.84503934,1,1,0
0.84511736,0,1,0
0.84523736,0,0,0
0.84571936,1,0,0
0.84583936,1,1,0
0.84591736,0,1,0
0.84603736,0,0,0
0.84651936,1,0,0
0.84663936,1,1,0
0.84671736,0,1,0
0.84683736,0,0,0
0.84731936,1,0,0
0.84743936,1,1,0
0.84751736,0,1,0
0.84763736,0,0,0
0.84811936,1,0,0
0.84823936,1,1,0
0.84831738,0,1,0
0.84843738,0,0,0
0.84891938,1,0,0
0.84903938,1,1,0
0.84911738,0,1,0
0.84923738,0,0,0
0.84971938,1,0,0
0.84983938,1,1,0
0.84991738,0,1,0
0.85003738,0,0,0
0.85051938,1,0,0
0.85063938,1,1,0
0.85071738,0,1,0
0.85083738,0,0,0
0.85131938,1,0,0
0.85143938,1,1,0
0.8515174,0,1,0
0.8516374,0,0,0
0.8521194,1,0,0
0.8522394,1,1,0
0.8523174,0,1,0
0.8524374,0,0,0
0.8529194,1,0,0
0.8530394,1,1,0
0.8531174,0,1,0
0.8532374,0,0,0
0.8537194,1,0,0
0.8538394,1,1,0
0.8539174,0,1,0
0.8540374,0,0,0
0.8545194,1,0,0
0.8546394,1,1,0
0.85471742,0,1,0
0.85483742,0,0,0
0.8553194,1,0,0
0.85543942,1,1,0
0.85551742,0,1,0
0.85563742,0,0,0
0.85611942,1,0,0
0.85623942,1,1,0
0.85631742,0,1,0
0.85643742,0,0,0
0.85691942,1,0,0
0.85703942,1,1,0
0.85711742,0,1,0
0.85723742,0,0,0
0.85771942,1,0,0
0.85783942,1,1,0
0.85791742,0,1,0
0.85803742,0,0,0
0.85851942,1,0,0
0.85863944,1,1,0
0.85871744,0,1,0
0.85883744,0,0,0
0.85931944,1,0,0
0.85943944,1,1,0
0.85951744,0,1,0
0.85963744,0,0,0
0.86011944,1,0,0
0.86023944,1,1,0
0.86031744,0,1,0
0.86043744,0,0,0
0.86091944,1,0,0
0.86103944,1,1,0
0.86111744,0,1,0
0.86123744,0,0,0
0.86171944,1,0,0
0.86183944,1,1,0
0.86191746,0,1,0
0.86203746,0,0,0
0.86251946,1,0,0
0.86263946,1,1,0
0.86271746,0,1,0
0.86283746,0,0,0
0.86331946,1,0,0
0.86343946,1,1,0
0.86351746,0,1,0
0.86363746,0,0,0
0.86411946,1,0,0
0.86423946,1,1,0
0.86431746,0,1,0
0.86443746,0,0,0
0.86491946,1,0,0
0.86503946,1,1,0
0.86511748,0,1,0
0.86523748,0,0,0
0.86571948,1,0,0
0.86583948,1,1,0
0.86591748,0,1,0
0.86603748,0,0,0
0.86651948,1,0,0
0.86663948,1,1,0
0.86671748,0,1,0
0.86683748,0,0,0
0.86731948,1,0,0
0.86743948,1,1,0
0.86751748,0,1,0
0.86763748,0,0,0
0.86811948,1,0,0
0.86823948,1,1,0
0.8683175,0,1,0
0.8684375,0,0,0
0.8689195,1,0,0
0.8690395,1,1,0
0.8691175,0,1,0
0.8692375,0,0,0
0.8697195,1,0,0
0.8698395,1,1,0
0.8699175,0,1,0
0.8700375,0,0,0
0.8705195,1,0,0
0.8706395,1,1,0
0.8707175,0,1,0
0.8708375,0,0,0
0.8713195,1,0,0
0.8714395,1,1,0
0.87151752,0,1,0
0.87163752,0,0,0
0.87211952,1,0,0
0.87223952,1,1,0
0.87231752,0,1,0
0.87243752,0,0,0
0.87291952,1,0,0
0.87303952,1,1,0
0.87311752,0,1,0
0.87323752,0,0,0
0.87371952,1,0,0
0.87383952,1,1,0
0.87391752,0,1,0
0.87403752,0,0,0
0.87451952,1,0,0
0.87463952,1,1,0
0.87471754,0,1,0
0.87483754,0,0,0
0.87531954,1,0,0
0.87543954,1,1,0
0.87551754,0,1,0
0.87563754,0,0,0
0.87611954,1,0,0
0.87623954,1,1,0
0.87631754,0,1,0
0.87643754,0,0,0
0.87691954,1,0,0
0.87703954,1,1,0
0.87711754,0,1,0
0.87723754,0,0,0
0.87771954,1,0,0
0.87783954,1,1,0
0.87791756,0,1,0
0.87803756,0,0,0
0.87851956,1,0,0
0.87863956,1,1,0
0.87871756,0,1,0
0.87883756,0,0,0
0.87931956,1,0,0
0.87943956,1,1,0
0.87951756,0,1,0
0.87963756,0,0,0
0.88011956,1,0,0
0.88023956,1,1,0
0.88031756,0,1,0
0.88043756,0,0,0
0.88091956,1,0,0
0.88103956,1,1,0
0.88110758,0,1,0
0.88124758,0,0,0
0.88170958,1,0,0
0.88184958,1,1,0
0.88190758,0,1,0
0.88204758,0,0,0
0.88250958,1,0,0
0.88264958,1,1,0
0.88270758,0,1,0
0.88284758,0,0,0
0.88330958,1,0,0
0.88344958,1,1,0
0.88350758,0,1,0
0.88364758,0,0,0
0.88410958,1,0,0
0.88424958,1,1,0
0.8843076,0,1,0
0.8844476,0,0,0
0.88490958,1,0,0
